GROUP;DESCRIPTION;P/N;ALT P/N;S/N;MIN QTY;UNIT;CONDITION;WAREHOUSE;STORES;QTY;EXPIRED DATE;GRN NO;VENDOR;RECEIVED DATE;RECEIVED BY;ORDER NUMBER;REFERENCE NUMBER;AWB NUMBER;REMARK;UNIT VALUE
Repairable Part;MOTOR AUTO PILOT;429649900;;9802;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;MOTOR FLAP;C301002-0103;;N/A;;;;WISNU;A2-8;1;;;;;;;;;;
Repairable Part;MOTOR FLAP;C301002-0104;;N/A;;;;WISNU;A2-2;2;;;;;;;;;;
Repairable Part;MOUNT;86212-002;;N/A;;;;WISNU;F2;1;;;;;;;;;;
Repairable Part;MUFFELER;0554011-1;;N/A;;;;WISNU;F1;0;;;;;;;;;;
Repairable Part;MUFFELER;0554011-1;;N/A;;;;WISNU;F2;3;;;;;;;;;;
Repairable Part;MUFFELER;0554011-1;;N/A;;;;WISNU;H-5;1;;;;;;;;;;
Repairable Part;MUFFELER;K1754-21;;N/A;;;;WISNU;F1;1;;;;;;;;;;
Repairable Part;MUFFELER;K1754001-23;;N/A;;;;WISNU;F3;0;;;;;;;;;;
Repairable Part;MUFFLER;9954100-10;;N/A;;;;WISNU;F3;0;;;;;;;;;;
Repairable Part;NAV/COM;MX385;;3259;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;NAV/COMM KX-155;069-1024-43;;120737;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;NAV/COMM KX-155;069-1024-43;;120737;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;NAV/COMM KX155;069-1024-04;;45952;;;;WISNU;E1;0;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0101;;17641;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0101;;18023;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0101;;20680;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0101;;26292;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0101;;26292;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0101;;27009;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0101;;27045;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0101;;4120;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0201;;12779;;;;WISNU;1;0;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0201;;20604;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0201;;20787;;;;WISNU;D2;1;;;;;;;;;;
Repairable Part;NAV/COMM KX155A;069-01032-0201;;20787;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;NAV/COMM KX165A;069-01033-0201;;11074;;;;WISNU;E3;1;;;;;;;;;;
Repairable Part;NAV/COMM RT385A;46660-1000;;20425;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;NAV/COMM RT385A;46660-1000;;31605;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;NAV/COMM RT385A;46660-1000;;32387;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;NAV/COMM RT385A;46660-1000;;35670;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;NEW TEMPEST TORNADO 3000;10-00609;;N/A;;;;WISNU;A2-2;1;;;;;;;;;;
Repairable Part;NEW TEMPEST TORNADO 3000;10-00609;;N/A;;;;WISNU;A2-2;1;;;;;;;;;;
Repairable Part;OIL COOLER;10641R;;155;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;OIL TEMP AND OIL PRESS IND;C669535-0101;;N/A;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;OIL TEMP AND OIL PRESS IND;C669535-0101;;N/A;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;OIL TEMP AND OIL PRESS IND;C669535-0101;;N/A;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;OIL TEMP SENDER;3080-37;;N/A;;;;WISNU;G3;2;;;;;;;;;;
Repairable Part;PIPE EXCHAUST;LW16393;;N/A;;;;WISNU;G1;1;;;;;;;;;;
Repairable Part;PIPE EXCHAUST;LW16393;;N/A;;;;WISNU;G1;0;;;;;;;;;;
Repairable Part;PROPELLER;1C160/DTM7557M1;;81348;;;;WISNU;FLAMABLE ROOM;1;;;;;;;;;;
Repairable Part;PROPELLER;1C160/DTM7557M1;;ACE44507A;;;;WISNU;WISNU;0;;;;;;;;;;
Repairable Part;PROPELLER;1C160/DTM7557M1;;AFL44010;;;;WISNU;FLAMABLE ROOM;0;;;;;;;;;;
Repairable Part;PROPELLER;1C160/DTM7557M1;;SK003;;;;WISNU;FLAMABLE ROOM;0;;;;;;;;;;
Repairable Part;PROPELLER;1C160/DTM7557M1;;VF44009;;;;WISNU;FLAMABLE ROOM;0;;;;;;;;;;
Repairable Part;PUMP HYDROLIC;38992-807;;N/A;;;;WISNU;G3;0;;;;;;;;;;
Repairable Part;RECEIVER R443B;42100-0000;;17422;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;SAMMY DAMPER;0448572-1;;N/A;;;;WISNU;A4-1;4;;;;;;;;;;
Repairable Part;SLAVING ACCESSORIES KA-51B;071-1242-01;;25767;;;;WISNU;C2-2;1;;;;;;;;;;
Repairable Part;STARTER;149-LN;;FN-22916111;;;;WISNU;WISNU;0;;;;;;;;;;
Repairable Part;STARTER;149-LN;;FN-2916120;;;;WISNU;WISNU;1;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-021667;;;;WISNU;G5;0;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-021668;;;;WISNU;G5;0;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-021669;;;;WISNU;G5;0;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-021670;;;;WISNU;G5;0;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-061552;;;;WISNU;G5;0;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-061554;;;;WISNU;G5;0;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-061952;;;;WISNU;G5;1;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-281665;;;;WISNU;G5;1;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-281666;;;;WISNU;G5;0;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN-291623;;;;WISNU;G5;1;;;;;;;;;;
Repairable Part;STARTER;149-NL;;FN351598;;;;WISNU;G5;0;;;;;;;;;;
Repairable Part;STARTER;149-NLR;;FNR-051203;;;;WISNU;G5;0;;;;;;;;;;
Repairable Part;STARTER;149-NLR;;FNR-241603;;;;WISNU;G5;1;;;;;;;;;;
Repairable Part;STARTER;149-NLR;;FNR-241613;;;;WISNU;G5;1;;;;;;;;;;
Repairable Part;STARTER;149-NLR;;FNR-291602;;;;WISNU;G5;1;;;;;;;;;;
Repairable Part;STARTER;MZ-42222R;;H7040453;;;;WISNU;G5;1;;;;;;;;;;
Repairable Part;STARTER;MZ-42222R;;K072164;;;;WISNU;G5;1;;;;;;;;;;
Repairable Part;STARTER;MZ-4222R;;H-7040453;;;;WISNU;G5;1;;;;;;;;;;
Repairable Part;STRUT ASSEMBLY;0543062-206;;N/A;;;;WISNU;D1;1;;;;;;;;;;
Repairable Part;TACHOMETER IND;D1-112-5025;;28183;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;TACHOMETER IND;D1-112-5025;;28443;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;TACHOMETER IND;D1-112-5025;;28538;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;TACHOMETER IND;D1-112-5025;;28539;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;TACHOMETTER;78035-0181;;C700966;;;;WISNU;G2;0;;;;;;;;;;
Repairable Part;TERRAIN DATA BASE;010-10201-21;;N/A;;;;WISNU;G2;3;;;;;;;;;;
Repairable Part;TERRAIN DATA BASE;010-10201-21;;NA;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;13460;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;14159;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;2274;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;4634;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;5520;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;5907;;;;WISNU;E1;0;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;5907;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;5907;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;7217;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;8800;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;TRANSPONDER;066-01156-0101;;8800;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;TRANSPONDER GTX 320;011-00259-10;;83500483;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;TRANSPONDER KT76A;066-1062-00;;131320;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;TRANSPONDER KT76A;066-1062-00;;135062;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;TRANSPONDER KT76A;066-1062-00;;135062;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;TRANSPONDER KT76A;066-1062-00;;25494;;;;WISNU;QUARANTINE;0;;;;;;;;;;
Repairable Part;TRANSPONDER KT76A;066-1062-00;;34027;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;TRANSPONDER KT76A;066-1062-00;;37668;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;TRANSPONDER KT76A;066-1062-00;;62600;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;TRANSPONDER KT76A;066-1062-00;;81068;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;TURBO CHARGER;465398-9002;;H-PFR00400;;;;WISNU;G1;0;;;;;;;;;;
Repairable Part;TURBO CHARGER;465398-9002;;H-TDR00067;;;;WISNU;G1;1;;;;;;;;;;
Repairable Part;TURN AND  BANK;1394T100-73;;B09-10238;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;TURN AND BANK;1394T100-1(7RZ);;8805-116;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;TURN AND BANK;1394T100-7B;;D06-10777;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;TURN AND BANK;1394T100-7B;;L12-10090;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;TURN AND BANK;1394T100-7B;;M09-10126;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;TURN AND BANK;1394T100-7Z;;7711-4;;;;WISNU;C3-2;0;;;;;;;;;;
Repairable Part;TURN AND BANK;1394T100-7Z;;A15-11979;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;TURN AND BANK;1394T100-7Z;;E05-12173;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;VAC/AMP IND;S3280-1;;5932;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;VAC/AMP IND;S3280-1RX;;5933;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;VACUUMP PUMP;AA3215CC;;0B9A10;;;;WISNU;A2-1;1;;;;;;;;;;
Repairable Part;VACUUMP PUMP;AA3215CC;;0B9A11;;;;WISNU;A2-1;1;;;;;;;;;;
Repairable Part;VERTICAL SPEED IND;S3327-1RX;;309758;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VHF NAV/COM RT-385A;46660-1100;;2837;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;VOLTAGE REGULATOR;R25-400;;T05281;;;;WISNU;E4;1;;;;;;;;;;
Repairable Part;VOR;013-00049-01;;E09-10553;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR;066-3034-00;;35711;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR;066-3056-01;;14395;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR;066-3056-01;;72293;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR;066-3056-02;;67580;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR;46860-2000;;17570;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR;46860-2000;;4576;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR;46860-2200;;1436;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR;5057-2000;;1600;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR;50570-1000;;1387;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR KI209A;066-3056-11;;N/A;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR KI209A;066-3056-11;;11534;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;VOR KI209A;066-3056-11;;1722;;;;WISNU;C4-2;0;;;;;;;;;;
Repairable Part;VOR KI209A;066-3056-11;;1850;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VOR KI209A;066-3056-11;;3614;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;VSI;C661080-0101;;9123;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;YAW SENSOR;XW-2006-Y REVA;;N/A;;;;WISNU;C4-2;1;;;;;;;;;;
Rotable Part;A/H;102-0071-03;;211F145;;;;WISNU;C3-2;0;;;;;;;;;;
Rotable Part;A/H;102-0071-03;;211H201;;;;WISNU;C3-2;1;;;;;;;;;;
Rotable Part;A/H;102-0071-03;;212C041;;;;WISNU;C3-2;1;;;;;;;;;;
Rotable Part;A/H;102-0071-03;;2.13E+113;;;;WISNU;C3-2;0;;;;;;;;;;
Rotable Part;AIRCRAFT ENGINE;O-320-D2J;;L-14261-39E;;;;WISNU;WISNU;0;;;;;;;;;;
Rotable Part;AIRCRAFT ENGINE;O-320-D2J;;L-14758-39E;;;;WISNU;WISNU;0;;;;;;;;;;
Rotable Part;AIRCRAFT ENGINE;O-320-D2J;;L-17624-39E;;;;WISNU;WISNU;0;;;;;;;;;;
Rotable Part;AIRCRAFT ENGINE;O-320-D2J;;L-19556-39E;;;;WISNU;WISNU;0;;;;;;;;;;
Rotable Part;ASPEN EFD1000 PRO INSTAL KIT;ASP_EFD_PRO_001;;N/A;;;;WISNU;G4;1;;;;;;;;;;
Rotable Part;ASPEN EFD1000 VFR INSTALL KITS;ASP_EFD_VFR_001;;N/A;;;;WISNU;C5-1;3;;;;;;;;;;
Rotable Part;CARBURATOR;10-5217-H;;MSB16804;;;;WISNU;A5-2;0;;;;;;;;;;
Rotable Part;CARBURATOR;10-5217-H;;MSC40413;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;CARBURETOR;10-5217RPD;;BL2714582;;;;WISNU;A5-2;0;;;;;;;;;;
Rotable Part;DGI;1U262-003-14;;T59582M;;;;WISNU;C3-2;1;;;;;;;;;;
Rotable Part;DOWEL;A-2973-6;;N/A;;;;WISNU;FLAMABLE ROOM;2;;;;;;;;;;
Rotable Part;DOWEL;A-2973-6;;N/A;;;;WISNU;FLAMABLE ROOM;2;;;;;;;;;;
Rotable Part;LIFE VEST;102MK3;;18839-11/086;;;;WISNU;B1-1;1;;;;;;;;;;
Rotable Part;LIFE VEST;AS1512;;0805-0498;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;AS1512;;8050598;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;AS1512;;9021167;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;AS1512;;9021167;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;AS1512;;1802707;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;AS1512;;1804008;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;AS1512;;1804908;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300001;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300002;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300004;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300005;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300007;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300008;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300009;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300010;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300013;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300015;;;;WISNU;B1;0;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;11050300016;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;12011480532;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P01074-101;;12011480771;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P0723E105P;;12011480676;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P0723E105P;;12031720077;;;;WISNU;B1;0;;;;;;;;;;
Rotable Part;LIFE VEST;P0723E105P;;12031720080;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P0723E105P;;12051890173;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P0723E105P;;9111130009;;;;WISNU;B1-1;1;;;;;;;;;;
Rotable Part;LIFE VEST;P0723E105P;;9111130015;;;;WISNU;B1;0;;;;;;;;;;
Rotable Part;LIFE VEST;PO1723E105P;;9111130021;;;;WISNU;B1;1;;;;;;;;;;
Rotable Part;MAGNETO;4371;;15030166;;;;WISNU;A5-2;0;;;;;;;;;;
Rotable Part;MAGNETO;4371;;15070174;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16020448;;;;WISNU;A5-2;0;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16030331;;;;WISNU;A5-2;0;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16030357;;;;WISNU;A5-2;0;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16050157;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16060626;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16060629;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16080197;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16080696;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16090022;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;MAGNETO;4371;;16090023;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;MAGNETO DUAL;10-682555-13R;;E-02366;;;;WISNU;G4;0;;;;;;;;;;
Rotable Part;MAGNETO DUAL;10-682555-13R;;E-03252;;;;WISNU;G4;1;;;;;;;;;;
Rotable Part;MAGNETO DUAL;10-682555-13R;;E-032555-16R;;;;WISNU;G4;0;;;;;;;;;;
Rotable Part;MAGNETO DUAL;10-682555-16R;;E-03254;;;;WISNU;G4;0;;;;;;;;;;
Rotable Part;MAGNETO DUAL;10-682555-16R;;E-03255;;;;WISNU;G4;1;;;;;;;;;;
Rotable Part;MAGNETO DUAL;10-682555-16R;;E-032555-16R;;;;WISNU;G4;2;;;;;;;;;;
Rotable Part;MAGNETO DUAL;10-682555-16R;;E-06362;;;;WISNU;G4;1;;;;;;;;;;
Rotable Part;OIL COOLER;8406R/20002A;;101-1043-4;;;;WISNU;A5-2;0;;;;;;;;;;
Rotable Part;OIL COOLER;8406R/20002A;;11548;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;OIL COOLER;8406R/20002A;;5050;;;;WISNU;A5-2;1;;;;;;;;;;
Rotable Part;OIL COOLER;8406R/20002A;;G94-2051-1;;;;WISNU;A5-2;0;;;;;;;;;;
Rotable Part;PROPELLER;1C160/DTM7557MI;;ADC44015;;;;WISNU;FLAMABLE ROOM;0;;;;;;;;;;
Rotable Part;PROPELLER;1C235/LFA7570;;VB48017;;;;WISNU;FLAMABLE ROOM;1;;;;;;;;;;
Rotable Part;SPACER;B-3898 (D-4521);;BC114;;;;WISNU;FLAMABLE ROOM;1;;;;;;;;;;
Rotable Part;SPACER;B-3898 (D-4521);;BE123;;;;WISNU;FLAMABLE ROOM;1;;;;;;;;;;
Tools;AFM8 KIT;AFM8-KIT;;N/A;;;;WISNU;SPECIAL TOOLS;1;;;;;;;;;;
Tools;ATS 90 DEGREE ANGEL DRILL;12-01422;;N/A;;;;WISNU;BOX RIVET ROOL;1;;;;;;;;;;
Tools;BELT TENSION;OTC6673;;N/A;;;;WISNU;SPECIAL;2;;;;;;;;;;
Tools;CABLE TENSION METER;ACM.200;;22564;;;;WISNU;SPECIAL;1;;;;;;;;;;
Tools;CABLE TESTER;MODEL E5;;N/A;;;;WISNU;SPECIAL;1;;;;;;;;;;
Tools;CYLINDER PREASSURE TESTER;E2M;;A&B;;;;WISNU;SPECIAL TOOLS;1;;;;;;;;;;
Tools;HAND FUEL PUMP;LP-32;;N/A;;;;WISNU;TOOLS;2;;;;;;;;;;
Tools;RAPCO BRAKE RIVET;10-02065;;N/A;;;;WISNU;BOX RIVET ROOL;2;;;;;;;;;;
Tools;SHATOX PETROLEUM QUALITY ANALYZER;SX-150;;2240;;;;WISNU;C2-2;1;;;;;;;;;;
Tools;THREADED DRILL BIT;12-04066;;N/A;;;;WISNU;BOX RIVET ROOL;2;;;;;;;;;;
Tools;THREADED DRILL BIT;12-04077;;N/A;;;;WISNU;BOX RIVET ROOL;5;;;;;;;;;;
Tools;THREADED DRILL BIT;12-04089;;N/A;;;;WISNU;BOX RIVET ROOL;2;;;;;;;;;;
Tools;TOOL OIL PRESURE;304-00102;;BB3393;;;;WISNU;C2-2;1;;;;;;;;;;
Tools;VOTALITY FUEL;VOTALITY;;N/A;;;;WISNU;E4;1;;;;;;;;;;
Tools;WEIGHING SCALE;M2000-3KP;;Dec-71;;;;WISNU;TOOLS;1;;;;;;;;;;
Tools;WIRE TWISTTER;J197;;N/A;;;;WISNU;TOOLS;1;;;;;;;;;;
