GROUP,DESCRIPTION,Part Number,ALT P/N,Serial Number,MIN QTY,Unit,CONDITION,WAREHOUSE,STORES,QTY,EXPIRED DATE,GRN NO,VENDOR,RECEIVED DATE,RECEIVED BY,ORDER NUMBER,REFERENCE NUMBER,AWB NUMBER,REMARK,UNIT VALUE
REPAIRABLE PART,ANTENNA,C157,,298032,0,EA,,WISNU,A1-1,1,,,,,,,,,,0
REPAIRABLE PART,ANTENNA,C157,,310151,0,EA,,WISNU,A1-1,1,,,,,,,,,,0
REPAIRABLE PART,ANTENNA,C157,,314093,0,EA,,WISNU,A4-1,1,,,,,,,,,,0
REPAIRABLE PART,ANTENNA,C157,,384785,0,EA,,WISNU,A1-1,1,,,,,,,,,,0
REPAIRABLE PART,ANTENNA COM WHIP,C1-121,,303829,0,EA,,WISNU,A1-1,1,,,,,,,,,,0
REPAIRABLE PART,ANTENNA COM WHIP,C1-121,,391171,0,EA,,WISNU,A1-1,1,,,,,,,,,,0
REPAIRABLE PART,ANTENNA COM WHIP,C1-121,,391172,0,EA,,WISNU,A1-1,1,,,,,,,,,,0
REPAIRABLE PART,ANTENNA LOOP ADF,41000-1000,,39966,0,EA,,WISNU,A1-1,1,,,,,,,,,,0
REPAIRABLE PART,ATC TRANSPONDER KT73,066-01164-0101,,2697,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,AUDIO CONROL PANEL,066-1055-03,,12188,0,EA,,WISNU,E3,1,,,,,,,,,,0
REPAIRABLE PART,AUDIO CONROL PANEL,066-1055-03,,16438,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,AUDIO CONROL PANEL,066-1055-03,,16438,0,EA,,WISNU,E3,1,,,,,,,,,,0
REPAIRABLE PART,AUDIO CONROL PANEL,066-1055-03,,2306,0,EA,,WISNU,E3,1,,,,,,,,,,0
REPAIRABLE PART,AUDIO CONROL PANEL,066-1055-03,,6880,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,AUDIO CONTROL PANEL,2470015-1 REV.A,,1724474,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,AUDIO CONTROL PANEL,2470015-1 REV.A,,1725757,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,AUDIO PANEL,2470015-1 REV1,,,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,AUDIO PANEL,5704341,,,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,AUDIO PANEL KMA-26,066-01155-0201,,004824,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,BLANK CARD,10024995,,,0,EA,,WISNU,G2,3,,,,,,,,,,0
REPAIRABLE PART,BRAKE MASTER CYLINDER,9882010-7,,,0,EA,,WISNU,A4-1,0,,,,,,,,,,0
REPAIRABLE PART,BRAKE MASTER CYLINDER,9882010-7,,,0,EA,,WISNU,A4-1,4,,,,,,,,,,0
REPAIRABLE PART,CARBURATOR,10-5217,,MSC84702,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,CARBURATOR,10-5217,,MSC88301,0,EA,,WISNU,A5-2,0,,,,,,,,,,0
REPAIRABLE PART,CARBURATOR,10-5256-1,,MSC35702,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,CARBURATOR,10-5256-1,,MSC35703,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,CARBURATOR,AV105256-1,,AV965012,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,CESSNA BAFFLE SET,C172P-BRK 343150,,,0,EA,,WISNU,F1,0,,,,,,,,,,0
REPAIRABLE PART,CESSNA BAFFLE SET,C172P-BRK343150,,,0,KIT,,WISNU,H1-4,6,,,,,,,,,,0
REPAIRABLE PART,CHT INDICATOR,46127,,,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,CLUSTER FUEL,C669537-0101,,829288,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,COMPASS,2300,,16601,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,COMPASS,C660501-0102,,,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,COMPASS,C660501-0102,,,0,EA,,WISNU,C3-1,2,,,,,,,,,,0
REPAIRABLE PART,CONTROL HF,2102,,2-104,0,EA,,WISNU,C1-1,1,,,,,,,,,,0
REPAIRABLE PART,CONTROL HF,2102,,2-153,0,EA,,WISNU,C1-1,1,,,,,,,,,,0
REPAIRABLE PART,CONVERTER,622-2093-001,,18820,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,CONVERTER KN-72,066-4009-00,,4952,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,COVER AY,0552233-3,,,0,EA,,WISNU,A4-2,5,,,,,,,,,,0
REPAIRABLE PART,DAMPENER,SE1051-2,,LK07959,0,EA,,WISNU,A4-1,1,,,,,,,,,,0
REPAIRABLE PART,DGI,C661075-0101,,5758,0,EA,,WISNU,C3-2,0,,,,,,,,,,0
REPAIRABLE PART,DGI,C661075-0106,,11440,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,DGI,IU262-005-20,,A12347,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,DGI,RCA11A-15,,412D097G,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,DGI,RCA11A-15,,412D099G,0,EA,,WISNU,C3-2,0,,,,,,,,,,0
REPAIRABLE PART,DIRECTIONAL GYRO INDICATOR,1U262-001-13,,A7969E,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,DME,066-068-04,,30089,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,DME,066-1064-00,,3918,0,EA,,WISNU,E3,1,,,,,,,,,,0
REPAIRABLE PART,DME KN-62A,006-1068-01,,26707,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,DME KN62A,066-1068-00,,11356,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,DME KN62A,066-1068-00,,11620,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,DME KN62A,066-1068-00,,14734,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,DME KN62A,066-1068-00,,14748,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,DME KN62A,066-1088-00,,16161,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,DME KN62A,066-1088-00,,7235,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,DME KN62A,066-10888-00,,14493,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,EGT IND,46150,,192112,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,EGT IND,46188-3,,266752,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,EGT IND,C668501-0211,,216821,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,ELT ME 406,453-06669,,197-06669,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,ELT ME406,453-6603,,197-04910,0,EA,,WISNU,C2-2,0,,,,,,,,,,0
REPAIRABLE PART,ENGINE MOUNTING,0551023-25,,,0,EA,,WISNU,F,1,,,,,,,,,,0
REPAIRABLE PART,FIREX,ABC POWDER,,,0,EA,,WISNU,WISNU,0,,,,,,,,,,0
REPAIRABLE PART,FIREX,FE-10H,,,0,EA,,WISNU,WISNU,0,,,,,,,,,,0
REPAIRABLE PART,FIREX,FE-10P,,,0,EA,,WISNU,F4,1,,,,,,,,,,0
REPAIRABLE PART,FIREX,FE-10P,,,0,EA,,WISNU,WISNU,0,,,,,,,,,,0
REPAIRABLE PART,FUEL PRESS,6246-00331,,,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,FUEL PRESS,6246-00331,,,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,FUEL PUMP,18000-A,,,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,FUEL PUMP 12V,1800-A,,193669,0,EA,,WISNU,G4,0,,,,,,,,,,0
REPAIRABLE PART,FUEL TANK,0526007-205,,,0,EA,,WISNU,F,1,,,,,,,,,,0
REPAIRABLE PART,FUEL TANK,0526007-205,,,0,EA,,WISNU,F1,1,,,,,,,,,,0
REPAIRABLE PART,GLIDE SLOPE KN75,066-1063-00,,14702,0,EA,,WISNU,E3,1,,,,,,,,,,0
REPAIRABLE PART,GNS430,011-00280-10,,97102790,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,GNS430,011-00280-10,,97108092,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,GNS430,011-00280-10,,97115127,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,GNS430,011-00280-10,,97121468,0,EA,,WISNU,G2,0,,,,,,,,,,0
REPAIRABLE PART,GNS430,011-00280-10,,97124426,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,GNS430,011-00280-10,,97124426,0,EA,,WISNU,G2,0,,,,,,,,,,0
REPAIRABLE PART,GNS430,011-00280-10,,97127985,0,EA,,WISNU,G2,0,,,,,,,,,,0
REPAIRABLE PART,GNS430,011-00280-10,,97135453,0,EA,,WISNU,G2,0,,,,,,,,,,0
REPAIRABLE PART,GOVERNOOR,E-8-5L,,1416S,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,GOVERNOOR,E-8-5L,,1416S,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,GOVERNOOR,E-8-5L,,2587J,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,GOVERNOOR,E-8-5L,,2587SJ,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,GPS 12XL,12XL,,35330784,0,EA,,WISNU,C4-2,1,,,,,,,,,,0
REPAIRABLE PART,GPS AIRMAP2000C,2000C,,100412925,0,EA,,WISNU,C2-2,0,,,,,,,,,,0
REPAIRABLE PART,GPS196,196,,65602747,0,EA,,WISNU,C2-2,1,,,,,,,,,,0
REPAIRABLE PART,GPS296,296,,10D002894,0,EA,,WISNU,C2-2,1,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,23-501-03,,37723F,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,36100S,,08083,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,5000B-20,,A1278J,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,C661076-0101,,T74216M,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,RCA22-11,,210E046,0,EA,,WISNU,C3-2,0,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,RCA22-11,,212C042,0,EA,,WISNU,C3-2,0,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,RCA22-11,,212C042,0,EA,,WISNU,C3-3,1,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,RCA22-11,,212D076,0,EA,,WISNU,C3-2,0,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,RCA22-11,,215L352,0,EA,,WISNU,C3,0,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,RCA22-7,,24E0302G,0,EA,,WISNU,C3-2,0,,,,,,,,,,0
REPAIRABLE PART,GYRO HORIZON,S3326-1,,T61975K,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,HAWK EYE,HAWK EYE,,,0,EA,,WISNU,B2-2,3,,,,,,,,,,0
REPAIRABLE PART,HF,99391,,11103,0,EA,,WISNU,C1-1,1,,,,,,,,,,0
REPAIRABLE PART,HF,99681,,4640,0,EA,,WISNU,C1-1,1,,,,,,,,,,0
REPAIRABLE PART,HF200,2201,,1-198,0,EA,,WISNU,C1-1,1,,,,,,,,,,0
REPAIRABLE PART,HSIKI-525D,066-3046-07,,84667,0,EA,,WISNU,G1,1,,,,,,,,,,0
REPAIRABLE PART,HT,IC-A24,,1523077,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,HYDRAULIC PUM,636294,,21371JY,0,EA,,WISNU,G2,0,,,,,,,,,,0
REPAIRABLE PART,HYDROULIC POWER PACK,HYC5005OVH,,,0,EA,,WISNU,G1,1,,,,,,,,,,0
REPAIRABLE PART,IND PRESS MANIFOLD,548-591,,200446,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,INTERCOM,SPA-400,,6048393,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,INTERCOM,SPA-400,,6068105,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,INTERCOM,SPA-400,,6069850,0,EA,,WISNU,C3-1,0,,,,,,,,,,0
REPAIRABLE PART,INTERCOM,SPA-400,,6070458,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,INTERCOM,SPA-400,,6070963,0,EA,,WISNU,C2,0,,,,,,,,,,0
REPAIRABLE PART,INTERCOM,SPA-400,,6072465,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,INTERCOM,SPA-400,,66644,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,INTERCOM,SPA-400,,66908,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,KN62A DME,066-1068-01,,17285,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,KN62A DME,066-1068-01,,18461,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,KN62A DME,066-1068-01,,25832,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,KN62A DME,066-1068-01,,26085,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,LOG BOOK PROPELLER,1C160/DTM 7557 M1,,81348,0,EA,,WISNU,CUPBOARD DOCUMENT,1,,,,,,,,,,0
REPAIRABLE PART,LOG BOOK PROPELLER,1C160/DTM 7557 M1,,SK003,0,EA,,WISNU,CUPBOARD DOCUMENT,1,,,,,,,,,,0
REPAIRABLE PART,LOOP L-346Q,41000,,39101,0,EA,,WISNU,C4,0,,,,,,,,,,0
REPAIRABLE PART,MARKER BEACONE RECEIVER,424410-512828,,16569,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,MARKER BEACONE RECEIVER,424410-512828,,21829,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,MARKER BEACONE RECEIVER,424410-512828,,21919,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,MASTER CYLINDER,10-30,,,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,MASTER CYLINDER,455-985,,,0,EA,,WISNU,A4-1,2,,,,,,,,,,0
REPAIRABLE PART,MOTOR AUTO PILOT,429649900,,9802,0,EA,,WISNU,C4-2,1,,,,,,,,,,0
REPAIRABLE PART,MOTOR FLAP,C301002-0103,,,0,EA,,WISNU,A2-8,1,,,,,,,,,,0
REPAIRABLE PART,MOTOR FLAP,C301002-0104,,,0,EA,,WISNU,A2-2,2,,,,,,,,,,0
REPAIRABLE PART,MOUNT,86212-002,,,0,EA,,WISNU,F2,1,,,,,,,,,,0
REPAIRABLE PART,MUFFELER,0554011-1,,,0,EA,,WISNU,F1,0,,,,,,,,,,0
REPAIRABLE PART,MUFFELER,0554011-1,,,0,EA,,WISNU,F2,3,,,,,,,,,,0
REPAIRABLE PART,MUFFELER,0554011-1,,,0,EA,,WISNU,H-5,1,,,,,,,,,,0
REPAIRABLE PART,MUFFELER,K1754-21,,,0,EA,,WISNU,F1,1,,,,,,,,,,0
REPAIRABLE PART,MUFFELER,K1754001-23,,,0,EA,,WISNU,F3,0,,,,,,,,,,0
REPAIRABLE PART,MUFFLER,9954100-10,,,0,EA,,WISNU,F3,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COM,MX385,,3259,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX-155,069-1024-43,,120737,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX-155,069-1024-43,,120737,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155,069-1024-04,,45952,0,EA,,WISNU,E1,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0101,,17641,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0101,,18023,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0101,,20680,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0101,,26292,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0101,,26292,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0101,,27009,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0101,,27045,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0101,,4120,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0201,,12779,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0201,,20604,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0201,,20787,0,EA,,WISNU,D2,1,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX155A,069-01032-0201,,20787,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM KX165A,069-01033-0201,,11074,0,EA,,WISNU,E3,1,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM RT385A,46660-1000,,20425,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM RT385A,46660-1000,,31605,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM RT385A,46660-1000,,32387,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,NAV/COMM RT385A,46660-1000,,35670,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,NEW TEMPEST TORNADO 3000,10-00609,,,0,EA,,WISNU,A2-2,1,,,,,,,,,,0
REPAIRABLE PART,NEW TEMPEST TORNADO 3000,10-00609,,,0,EA,,WISNU,A2-2,1,,,,,,,,,,0
REPAIRABLE PART,OIL COOLER,10641R,,155,0,EA,,WISNU,G3,1,,,,,,,,,,0
REPAIRABLE PART,OIL TEMP AND OIL PRESS IND,C669535-0101,,,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,OIL TEMP AND OIL PRESS IND,C669535-0101,,,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,OIL TEMP AND OIL PRESS IND,C669535-0101,,,0,EA,,WISNU,C4-2,1,,,,,,,,,,0
REPAIRABLE PART,OIL TEMP SENDER,3080-37,,,0,EA,,WISNU,G3,2,,,,,,,,,,0
REPAIRABLE PART,PIPE EXCHAUST,LW16393,,,0,EA,,WISNU,G1,1,,,,,,,,,,0
REPAIRABLE PART,PIPE EXCHAUST,LW16393,,,0,EA,,WISNU,G1,0,,,,,,,,,,0
REPAIRABLE PART,PROPELLER,1C160/DTM7557M1,,81348,0,EA,,WISNU,FLAMABLE ROOM,1,,,,,,,,,,0
REPAIRABLE PART,PROPELLER,1C160/DTM7557M1,,ACE44507A,0,ASSY,,WISNU,WISNU,0,,,,,,,,,,0
REPAIRABLE PART,PROPELLER,1C160/DTM7557M1,,AFL44010,0,ASSY,,WISNU,FLAMABLE ROOM,0,,,,,,,,,,0
REPAIRABLE PART,PROPELLER,1C160/DTM7557M1,,SK003,0,ASSY,,WISNU,FLAMABLE ROOM,0,,,,,,,,,,0
REPAIRABLE PART,PROPELLER,1C160/DTM7557M1,,VF44009,0,ASSY,,WISNU,FLAMABLE ROOM,0,,,,,,,,,,0
REPAIRABLE PART,PUMP HYDROLIC,38992-807,,,0,ASSY,,WISNU,G3,0,,,,,,,,,,0
REPAIRABLE PART,RECEIVER R443B,42100-0000,,17422,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,SAMMY DAMPER,0448572-1,,,0,EA,,WISNU,A4-1,4,,,,,,,,,,0
REPAIRABLE PART,SLAVING ACCESSORIES KA-51B,071-1242-01,,25767,0,EA,,WISNU,C2-2,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-LN,,FN-22916111,0,EA,,WISNU,WISNU,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-LN,,FN-2916120,0,EA,,WISNU,WISNU,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-021667,0,EA,,WISNU,G5,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-021668,0,EA,,WISNU,G5,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-021669,0,EA,,WISNU,G5,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-021670,0,EA,,WISNU,G5,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-061552,0,EA,,WISNU,G5,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-061554,0,EA,,WISNU,G5,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-061952,0,EA,,WISNU,G5,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-281665,0,EA,,WISNU,G5,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-281666,0,EA,,WISNU,G5,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN-291623,0,EA,,WISNU,G5,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NL,,FN351598,0,EA,,WISNU,G5,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NLR,,FNR-051203,0,EA,,WISNU,G5,0,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NLR,,FNR-241603,0,EA,,WISNU,G5,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NLR,,FNR-241613,0,EA,,WISNU,G5,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,149-NLR,,FNR-291602,0,EA,,WISNU,G5,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,MZ-42222R,,H7040453,0,EA,,WISNU,G5,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,MZ-42222R,,K072164,0,EA,,WISNU,G5,1,,,,,,,,,,0
REPAIRABLE PART,STARTER,MZ-4222R,,H-7040453,0,EA,,WISNU,G5,1,,,,,,,,,,0
REPAIRABLE PART,STRUT ASSEMBLY,0543062-206,,,0,EA,,WISNU,D1,1,,,,,,,,,,0
REPAIRABLE PART,TACHOMETER IND,D1-112-5025,,28183,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,TACHOMETER IND,D1-112-5025,,28443,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,TACHOMETER IND,D1-112-5025,,28538,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,TACHOMETER IND,D1-112-5025,,28539,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,TACHOMETTER,78035-0181,,C700966,0,EA,,WISNU,G2,0,,,,,,,,,,0
REPAIRABLE PART,TERRAIN DATA BASE,010-10201-21,,,0,EA,,WISNU,G2,3,,,,,,,,,,0
REPAIRABLE PART,TERRAIN DATA BASE,010-10201-21,,NA,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,13460,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,14159,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,2274,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,4634,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,5520,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,5907,0,EA,,WISNU,E1,0,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,5907,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,5907,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,7217,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,8800,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER,066-01156-0101,,8800,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER GTX 320,011-00259-10,,83500483,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER KT76A,066-1062-00,,131320,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER KT76A,066-1062-00,,135062,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER KT76A,066-1062-00,,135062,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER KT76A,066-1062-00,,25494,0,EA,,WISNU,QUARANTINE,0,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER KT76A,066-1062-00,,34027,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER KT76A,066-1062-00,,37668,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER KT76A,066-1062-00,,62600,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,TRANSPONDER KT76A,066-1062-00,,81068,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,TURBO CHARGER,465398-9002,,H-PFR00400,0,EA,,WISNU,G1,0,,,,,,,,,,0
REPAIRABLE PART,TURBO CHARGER,465398-9002,,H-TDR00067,0,EA,,WISNU,G1,1,,,,,,,,,,0
REPAIRABLE PART,TURN AND  BANK,1394T100-73,,B09-10238,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,TURN AND BANK,1394T100-1(7RZ),,8805-116,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,TURN AND BANK,1394T100-7B,,D06-10777,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,TURN AND BANK,1394T100-7B,,L12-10090,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
