No.,MS#,MS Date,Aircraft,Description,Part Number,Serial Number,Qty,Unit,Warehouse,Stores,Req. Reference,Remark
400,3942/MS/SPR/2016,3-Sep-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
401,3942/MS/SPR/2016,3-Sep-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
402,3942/MS/SPR/2016,1-Sep-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
403,3942/MS/SPR/2016,1-Sep-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
404,3942/MS/SPR/2016,29-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
405,3942/MS/SPR/2016,27-Aug-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
406,3942/MS/SPR/2016,26-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,8,LITER,LOMBOK,LOMBOK,N/A,
407,3942/MS/SPR/2016,24-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
408,3942/MS/SPR/2016,23-Aug-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
409,3942/MS/SPR/2016,23-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
410,3942/MS/SPR/2016,22-Aug-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
411,3942/MS/SPR/2016,22-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
412,3942/MS/SPR/2016,19-Aug-16,PK-ROE,OIL ENGINE,ASW100+,N/A,8,LITER,LOMBOK,LOMBOK,N/A,
413,3942/MS/SPR/2016,19-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
414,3942/MS/SPR/2016,16-Aug-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
415,3942/MS/SPR/2016,15-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
416,3942/MS/SPR/2016,13-Aug-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
417,3942/MS/SPR/2016,12-Aug-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
418,3942/MS/SPR/2016,11-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
419,3942/MS/SPR/2016,10-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,8,LITER,LOMBOK,LOMBOK,N/A,
420,3942/MS/SPR/2016,9-Aug-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
421,3942/MS/SPR/2016,6-Aug-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
422,3942/MS/SPR/2016,4-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
423,3942/MS/SPR/2016,3-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
424,3942/MS/SPR/2016,2-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
425,3942/MS/SPR/2016,1-Aug-16,PK-ROD,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
426,3942/MS/SPR/2016,1-Aug-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
427,3942/MS/SPR/2016,15-Sep-16,PK-ROF,NOSE TYRE,505C61-8,40627627,1,EA,LOMBOK,LOMBOK,N/A,
428,3942/MS/SPR/2016,13-Sep-16,PK-ROE,TURN AND BANK,1394T100-7B,L12-10090,1,EA,LOMBOK,LOMBOK,N/A,
429,3942/MS/SPR/2016,9-Sep-16,PK-ROE,COTTER PIN,MS24665-134,N/A,2,EA,LOMBOK,LOMBOK,N/A,
430,3942/MS/SPR/2016,9-Sep-16,PK-ROE,COTTER PIN,MS24665-360,N/A,2,EA,LOMBOK,LOMBOK,N/A,
431,3942/MS/SPR/2016,9-Sep-16,PK-ROE,GARTER FILTER,B3-5-1,N/A,1,EA,LOMBOK,LOMBOK,N/A,
432,3942/MS/SPR/2016,9-Sep-16,PK-ROE,FILTER ELEMENT,BA-6108,N/A,1,EA,LOMBOK,LOMBOK,N/A,
433,3942/MS/SPR/2016,9-Sep-16,PK-ROE,OIL FILTER,CH48110-1,N/A,1,EA,LOMBOK,LOMBOK,N/A,
434,3942/MS/SPR/2016,5-Sep-16,PK-ROE,SWITCH PTT,S2870-1,N/A,1,EA,LOMBOK,LOMBOK,N/A,
435,3942/MS/SPR/2016,1-Sep-16,PK-ROE,TURN AND  BANK,1394T100-73,B09-10238,1,EA,LOMBOK,LOMBOK,N/A,
436,3942/MS/SPR/2016,28-Jul-16,PK-ROO,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
437,3942/MS/SPR/2016,28-Jul-16,PK-ROO,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
438,3942/MS/SPR/2016,28-Jul-16,PK-ROO,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
439,3942/MS/SPR/2016,28-Jul-16,PK-ROO,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
440,3942/MS/SPR/2016,28-Jul-16,PK-ROO,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
441,3942/MS/SPR/2016,27-Jul-16,PK-ROO,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
442,3942/MS/SPR/2016,27-Jul-16,PK-ROW,PUMP HYDROLIC,38992-807,N/A,1,EA,WISNU,G3,N/A,
443,3942/MS/SPR/2016,27-Jul-16,PK-ROX,PACKING,MS28775-011,N/A,1,EA,WISNU,A2-8,N/A,
444,3942/MS/SPR/2016,27-Jul-16,PK-ROX,O RING,MS28775-010,N/A,1,EA,WISNU,A2-8,N/A,
445,3942/MS/SPR/2016,26-Jul-16,PK-ROX,ELBOW,AN916-1D,N/A,1,EA,WISNU,D2-11,N/A,
446,3942/MS/SPR/2016,26-Jul-16,PK-ROW,O RING,MS28775-110,N/A,1,EA,WISNU,A2-8,N/A,
447,3942/MS/SPR/2016,25-Jul-16,PK-ROC,SPARK PLUG,REM40E,N/A,5,EA,WISNU,B2-2,N/A,
448,3942/MS/SPR/2016,25-Jul-16,PK-ROT,BRAKE  ASSY,30-75A,N/A,1,EA,WISNU,A2-1,N/A,
449,3942/MS/SPR/2016,25-Jul-16,PK-ROT,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
450,3942/MS/SPR/2016,25-Jul-16,PK-ROT,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
451,3942/MS/SPR/2016,25-Jul-16,PK-ROT,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
452,3942/MS/SPR/2016,25-Jul-16,PK-ROT,COTTER PIN,MS24665-360,N/A,3,EA,WISNU,A3-10,N/A,
453,3942/MS/SPR/2016,25-Jul-16,PK-ROT,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
454,3942/MS/SPR/2016,25-Jul-16,PK-ROT,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
455,3942/MS/SPR/2016,25-Jul-16,PK-ROE,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
456,3942/MS/SPR/2016,25-Jul-16,PK-ROE,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
457,3942/MS/SPR/2016,25-Jul-16,PK-ROX,BRAKE LINNING,066-06200,N/A,2,EA,WISNU,A3-14,N/A,
458,3942/MS/SPR/2016,25-Jul-16,PK-ROO,LAMP,4594,N/A,1,EA,WISNU,E4,N/A,
459,3942/MS/SPR/2016,23-Jul-16,PK-ROX,COTTER PIN,MS24665-134,N/A,4,EA,WISNU,A3-10,N/A,
460,3942/MS/SPR/2016,23-Jul-16,PK-ROW,SCREW,NAS514P1032,N/A,1,EA,WISNU,A3-4,N/A,
461,3942/MS/SPR/2016,23-Jul-16,PK-ROX,MASTER CYLINDER,30-Oct,N/A,1,EA,WISNU,G2,N/A,
462,3942/MS/SPR/2016,23-Jul-16,PK-ROW,GASKET,75906,N/A,2,EA,WISNU,A3-2,N/A,
463,3942/MS/SPR/2016,23-Jul-16,PK-ROL,GASKET INTAKE,71973,N/A,2,EA,WISNU,A4-1,N/A,
464,3942/MS/SPR/2016,23-Jul-16,PK-ROL,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
465,3942/MS/SPR/2016,23-Jul-16,PK-ROL,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
466,3942/MS/SPR/2016,23-Jul-16,PK-ROL,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
467,3942/MS/SPR/2016,23-Jul-16,PK-ROL,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
468,3942/MS/SPR/2016,23-Jul-16,PK-ROL,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
469,3942/MS/SPR/2016,23-Jul-16,PK-ROL,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
470,3942/MS/SPR/2016,23-Jul-16,N/A,COLOR KUT FUEL,KOLOR KUT,N/A,1,EA,WISNU,E4,N/A,
471,3942/MS/SPR/2016,22-Jul-16,PK-ROD,INTERCOM,SPA-400,6069850,1,EA,WISNU,C3-1,N/A,
472,3942/MS/SPR/2016,22-Jul-16,N/A,OIL ENGINE,ASW100+,N/A,6,LITER,WISNU,FLAMABLE ROOM,N/A,
473,3942/MS/SPR/2016,1-Aug-16,PK-ROP,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
474,3942/MS/SPR/2016,27-Jul-16,PK-ROQ,LAMP,4596,N/A,1,EA,SOLO,SOLO,N/A,
475,3942/MS/SPR/2016,26-Jul-16,PK-ROM,COTTER PIN,MS-24665-134,N/A,2,EA,SOLO,SOLO,N/A,
476,3942/MS/SPR/2016,26-Jul-16,PK-ROM,COTTER PIN,MS-24665-360,N/A,2,EA,SOLO,SOLO,N/A,
477,3942/MS/SPR/2016,26-Jul-16,PK-ROM,GARTER FILTER,B3-5-1,N/A,1,EA,SOLO,SOLO,N/A,
478,3942/MS/SPR/2016,26-Jul-16,PK-ROM,FILTER ELEMENT,BA-6108,N/A,1,EA,SOLO,SOLO,N/A,
479,3942/MS/SPR/2016,26-Jul-16,PK-ROM,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
480,3942/MS/SPR/2016,21-Jul-16,PK-ROM,CUSTTLE NUT,AN310-5,N/A,1,EA,SOLO,SOLO,N/A,
481,3942/MS/SPR/2016,21-Jul-16,PK-ROM,BOLT,AN4-31,N/A,1,EA,SOLO,SOLO,N/A,
482,3942/MS/SPR/2016,18-Jul-16,PK-ROP,PACKING,MS28775-329,N/A,1,EA,SOLO,SOLO,N/A,
483,3942/MS/SPR/2016,18-Jul-16,PK-ROQ,SPARK PLUG,REM40E,N/A,1,EA,SOLO,SOLO,N/A,
484,3942/MS/SPR/2016,18-Jul-16,PK-ROQ,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
485,3942/MS/SPR/2016,15-Jul-16,PK-ROP,SPARK PLUG,REM40E,N/A,1,EA,SOLO,SOLO,N/A,
486,3942/MS/SPR/2016,15-Jul-16,PK-ROP,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
487,3942/MS/SPR/2016,14-Jul-16,PK-ROQ,PROPELLER,1C160/DTM7557M1,VF44009,1,ASSY,WISNU,FLAMABLE ROOM,N/A,
488,3942/MS/SPR/2016,18-Aug-16,PK-ROM,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
489,3942/MS/SPR/2016,9-Aug-16,PK-ROQ,COTTER PIN,MS-24665-134,N/A,2,EA,SOLO,SOLO,N/A,
490,3942/MS/SPR/2016,9-Aug-16,PK-ROQ,COTTER PIN,MS-24665-360,N/A,2,EA,SOLO,SOLO,N/A,
491,3942/MS/SPR/2016,9-Aug-16,PK-ROQ,GARTER FILTER,B3-5-1,N/A,1,EA,SOLO,SOLO,N/A,
492,3942/MS/SPR/2016,9-Aug-16,PK-ROQ,FILTER ELEMENT,BA-6108,N/A,1,EA,SOLO,SOLO,N/A,
493,3942/MS/SPR/2016,9-Aug-16,PK-ROQ,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
494,3942/MS/SPR/2016,5-Aug-16,PK-ROP,MAIN TYRE,606C66-8,N/A,1,EA,SOLO,SOLO,N/A,
495,3942/MS/SPR/2016,1-Aug-16,PK-ROP,COTTER PIN,MS-24665-134,N/A,2,EA,SOLO,SOLO,N/A,
496,3942/MS/SPR/2016,1-Aug-16,PK-ROP,COTTER PIN,MS-24665-360,N/A,2,EA,SOLO,SOLO,N/A,
497,3942/MS/SPR/2016,1-Aug-16,PK-ROP,SPARK PLUG,REM40E,N/A,2,EA,SOLO,SOLO,N/A,
498,3942/MS/SPR/2016,1-Aug-16,PK-ROP,GARTER FILTER,B3-5-1,N/A,1,EA,SOLO,SOLO,N/A,
499,3942/MS/SPR/2016,1-Aug-16,PK-ROP,FILTER ELEMENT,BA-6108,N/A,1,EA,SOLO,SOLO,N/A,
500,3942/MS/SPR/2016,13-Oct-16,PK-ROU,DME KN62A,066-1088-00,16161,1,EA,SOLO,SOLO,N/A,
501,3942/MS/SPR/2016,12-Oct-16,PK-ROM,LAMP,4596,N/A,1,EA,SOLO,SOLO,N/A,
502,3942/MS/SPR/2016,12-Oct-16,PK-ROQ,COTTER PIN,MS-24665-134,N/A,2,EA,SOLO,SOLO,N/A,
503,3942/MS/SPR/2016,12-Oct-16,PK-ROQ,COTTER PIN,MS-24665-360,N/A,2,EA,SOLO,SOLO,N/A,
504,3942/MS/SPR/2016,12-Oct-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
505,3942/MS/SPR/2016,12-Oct-16,PK-ROQ,FILTER ELEMENT,BA-6108,N/A,1,EA,SOLO,SOLO,N/A,
506,3942/MS/SPR/2016,12-Oct-16,PK-ROQ,GARTER FILTER,B3-5-1,N/A,1,EA,SOLO,SOLO,N/A,
507,3942/MS/SPR/2016,12-Oct-16,PK-ROQ,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
508,3942/MS/SPR/2016,11-Oct-16,PK-ROU,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
509,3942/MS/SPR/2016,11-Oct-16,PK-ROU,COTTER PIN,MS-24665-360,N/A,2,EA,SOLO,SOLO,N/A,
510,3942/MS/SPR/2016,11-Oct-16,PK-ROU,COTTER PIN,MS-24665-360,N/A,2,EA,SOLO,SOLO,N/A,
511,3942/MS/SPR/2016,11-Oct-16,PK-ROU,FILTER ELEMENT,BA-6108,N/A,1,EA,SOLO,SOLO,N/A,
512,3942/MS/SPR/2016,11-Oct-16,PK-ROU,GARTER FILTER,B3-5-1,N/A,1,EA,SOLO,SOLO,N/A,
513,3942/MS/SPR/2016,11-Oct-16,PK-ROU,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
514,3942/MS/SPR/2016,11-Oct-16,PK-ROM,DME KN62A,066-1068-00,11620,1,EA,SOLO,SOLO,N/A,
515,3942/MS/SPR/2016,7-Oct-16,PK-ROU,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
516,3942/MS/SPR/2016,7-Oct-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
517,3942/MS/SPR/2016,6-Oct-16,PK-ROQ,FUEL CAP,C156003-0101,N/A,1,EA,SOLO,SOLO,N/A,
518,3942/MS/SPR/2016,6-Oct-16,PK-ROM,BATTERY,G243 D,G02894673,1,EA,SOLO,SOLO,N/A,
519,3942/MS/SPR/2016,5-Oct-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
520,3942/MS/SPR/2016,4-Oct-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
521,3942/MS/SPR/2016,4-Oct-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
522,3942/MS/SPR/2016,4-Oct-16,PK-ROU,WHELLEN LED TAXI LIGHT 14V(S/C),01-0771833-25,N/A,1,EA,SOLO,1,N/A,
523,3942/MS/SPR/2016,4-Oct-16,PK-ROU,WHELLEN LED LANDING LIGHT 28V(S/C),01-0771833-20,N/A,1,EA,SOLO,SOLO,N/A,
524,3942/MS/SPR/2016,3-Oct-16,PK-ROM,ADF300,41240-0001,34742,1,EA,SOLO,SOLO,N/A,
525,3942/MS/SPR/2016,3-Oct-16,PK-ROU,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
526,3942/MS/SPR/2016,3-Oct-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
527,3942/MS/SPR/2016,30-Sep-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
528,3942/MS/SPR/2016,30-Sep-16,PK-ROQ,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
529,3942/MS/SPR/2016,29-Sep-16,PK-ROU,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
530,3942/MS/SPR/2016,29-Sep-16,PK-ROU,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
531,3942/MS/SPR/2016,29-Sep-16,PK-ROM,COTTER PIN,MS-24665-134,N/A,2,EA,SOLO,SOLO,N/A,
532,3942/MS/SPR/2016,29-Sep-16,PK-ROM,COTTER PIN,MS-24665-360,N/A,2,EA,SOLO,SOLO,N/A,
533,3942/MS/SPR/2016,29-Sep-16,PK-ROM,SPARK PLUG,REM40E,N/A,4,EA,SOLO,SOLO,N/A,
534,3942/MS/SPR/2016,29-Sep-16,PK-ROM,AIR FILTER,BA6108,N/A,1,EA,SOLO,SOLO,N/A,
535,3942/MS/SPR/2016,29-Sep-16,PK-ROM,GARTER FILTER,B3-5-1,N/A,1,EA,SOLO,SOLO,N/A,
536,3942/MS/SPR/2016,29-Sep-16,PK-ROM,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
537,3942/MS/SPR/2016,29-Sep-16,PK-ROM,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
538,3942/MS/SPR/2016,28-Sep-16,PK-ROU,INTER COM,SPA 400,6069766,1,EA,SOLO,SOLO,N/A,
539,3942/MS/SPR/2016,27-Sep-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
540,3942/MS/SPR/2016,26-Sep-16,PK-ROU,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
541,3942/MS/SPR/2016,24-Sep-16,PK-ROM,ADF300,41240-0001,32210,1,EA,SOLO,SOLO,N/A,
542,3942/MS/SPR/2016,24-Sep-16,PK-ROQ,DME KN 62 A,066-1068--01,27306,1,EA,SOLO,SOLO,N/A,
543,3942/MS/SPR/2016,24-Sep-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
544,3942/MS/SPR/2016,21-Sep-16,PK-ROM,LAMP,4596,N/A,1,EA,SOLO,SOLO,N/A,
545,3942/MS/SPR/2016,21-Sep-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
546,3942/MS/SPR/2016,20-Sep-16,N/A,FILTER ELEMENT (FUEL),OS-51288,N/A,1,EA,SOLO,SOLO,N/A,
547,3942/MS/SPR/2016,17-Sep-16,PK-ROU,AIR FILTER,BA6108,N/A,1,EA,SOLO,SOLO,N/A,
548,3942/MS/SPR/2016,17-Sep-16,PK-ROU,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
549,3942/MS/SPR/2016,17-Sep-16,PK-ROU,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
550,3942/MS/SPR/2016,18-Aug-16,PK-ROM,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
551,3942/MS/SPR/2016,12-Aug-16,PK-ROP,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
552,3942/MS/SPR/2016,9-Aug-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
553,3942/MS/SPR/2016,9-Aug-16,PK-ROM,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
554,3942/MS/SPR/2016,8-Aug-16,PK-ROM,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
555,3942/MS/SPR/2016,8-Aug-16,PK-ROP,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
556,3942/MS/SPR/2016,6-Aug-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
557,3942/MS/SPR/2016,5-Aug-16,PK-ROP,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
558,3942/MS/SPR/2016,3-Aug-16,PK-ROP,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
559,3942/MS/SPR/2016,3-Aug-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
560,3942/MS/SPR/2016,2-Aug-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
561,3942/MS/SPR/2016,1-Aug-16,PK-ROP,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
562,3942/MS/SPR/2016,31-Jul-16,PK-ROP,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
563,3942/MS/SPR/2016,30-Jul-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
564,3942/MS/SPR/2016,29-Jul-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
565,3942/MS/SPR/2016,27-Jul-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
566,3942/MS/SPR/2016,26-Jul-16,PK-ROM,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
567,3942/MS/SPR/2016,25-Jul-16,PK-ROM,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
568,3942/MS/SPR/2016,22-Jul-16,PK-ROP,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
569,3942/MS/SPR/2016,22-Jul-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
570,3942/MS/SPR/2016,18-Jul-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
571,3942/MS/SPR/2016,18-Jul-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
572,3942/MS/SPR/2016,16-Jul-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
573,3942/MS/SPR/2016,16-Jul-16,PK-ROP,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
574,3942/MS/SPR/2016,16-Jul-16,PK-ROM,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
575,3942/MS/SPR/2016,15-Jul-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
576,3942/MS/SPR/2016,15-Jul-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
577,3942/MS/SPR/2016,14-Jul-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
578,3942/MS/SPR/2016,13-Jul-16,PK-ROP,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
579,3942/MS/SPR/2016,12-Jul-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
580,3942/MS/SPR/2016,11-Jul-16,PK-ROP,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
581,3942/MS/SPR/2016,20-Sep-16,PK-ROT,FILTER ELEMENT,BA-6108,N/A,1,EA,BANYUWANGI,BWI,N/A,
582,3942/MS/SPR/2016,20-Sep-16,PK-ROT,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,N/A,
583,3942/MS/SPR/2016,20-Sep-16,PK-ROT,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
584,3942/MS/SPR/2016,20-Sep-16,PK-ROK,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
585,3942/MS/SPR/2016,19-Sep-16,PK-RON,SCREW,AN525-832R7,N/A,1,EA,BANYUWANGI,BWI,N/A,
586,3942/MS/SPR/2016,17-Sep-16,N/A,FILTER ELEMENT (FUEL),OS-51288,N/A,1,EA,BANYUWANGI,BWI,N/A,
587,3942/MS/SPR/2016,17-Sep-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
588,3942/MS/SPR/2016,17-Sep-16,PK-ROK,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
589,3942/MS/SPR/2016,17-Sep-16,PK-RON,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
590,3942/MS/SPR/2016,16-Sep-16,PK-ROO,COTTER PIN,MS24665-360,N/A,1,EA,BANYUWANGI,BWI,N/A,
591,3942/MS/SPR/2016,21-Jun-16,PK-ROR,BOSS AIR BOX,MC0750113-1,N/A,2,EA,WISNU,D2-16,N/A,
592,3942/MS/SPR/2016,21-Jun-16,PK-ROW,KNIFE SPLICE/ RED,32446,N/A,2,EA,WISNU,D3-5,N/A,
593,3942/MS/SPR/2016,21-Jun-16,PK-ROW,TERMINAL,36152,N/A,2,EA,WISNU,D3-5,N/A,
594,3942/MS/SPR/2016,21-Jun-16,PK-ROX,RIVET,MS20426AD3-6,N/A,35,EA,WISNU,D3-12,N/A,
